,koff,mean_N,var_N
0,6.642311524410494e-15,161929.91,3669550.8018989563
1,3.9853869146462963e-14,161929.91,3669550.8018989563
2,7.306542676851543e-14,161929.91,3669550.8018989563
3,1.062769843905679e-13,161929.91,3669550.8018989563
4,1.3948854201262038e-13,161929.91,3669550.8018989563
